sql
select MAX Attendance from table where Record = 7-3
select  Opponent from table where Record = 9-4
select  Record from table where Game = 8
select MAX Round from table where Player_name = Steve_Stonebreaker
select MIN Choice from table
select  Choice from table where Player_name = Bill_Hill
select  Player_name from table where Position = Quarterback
select  College from table where Player_name = Keith_Hartwig
select  Player_name from table where Position = Linebacker
select MAX Round from table where Overall = 83
select  Round from table where Player_name = Tommy_Kramer
select  Overall from table where College = Rice
select MIN Round from table where Position = Defensive_Back
select MIN Overall from table where Player_name = Bruce_Cerone
select  Player_name from table where College = Emporia_State
select MAX Choice from table
select  College from table where Player_name = Bill_Cappleman
select  Bullet_Tip_Color from table where Headstamp_ID = H2
select  Other_Features from table where Functional_Type = Light_Ball
select COUNT Primer_Annulus_Color from table where Bullet_Tip_Color = White
select COUNT Bullet_Tip_Color from table where Other_Features = Blue_band_on_case_base
select MIN Touchdowns from table where Completion_% = 56.0
select  Completions from table where Games_started = 12
select COUNT Yards from table where Attempts = 348
select COUNT London from table where US_Tour = Babs_Rubenstein
select  Toronto_/_Broadway from table where UK_Tour = n/a
select COUNT London from table where Character = Frank
select  Class_AAA from table where School_Year = 2000-01
select  Class_AAA from table where Class_A = (tie)_Apple_Springs/Texline
select  Class_AAAAA from table where School_Year = 1995-96
select  Class_AAA from table where Class_AAAAA = Brownsville_Pace
select COUNT Class_AA from table where Class_AAA = White_Oak
"select COUNT Team_record from table where Date = Friday,_May_25"
"select COUNT Opponent from table where Date = Saturday,_June_9"
select MIN Week from table where Game_site = Commerzbank-Arena
select  Original_air_date from table where Setting = 1544
select COUNT Setting from table where No._in_series = 29
"select  Written_by from table where Setting = Winter_1541/February_13,_1542"
"select  No._in_season from table where Title = ""The_Northern_Uprising"""
select  Track_title from table where Duration = 5:30
select  Album_name from table where Track_title = Sweetness_甜甜的_(Tián_tián_de)
select  Duration from table where Major_instrument(s) = Piano
select COUNT Lyricist from table where Lyrics_theme/style = Romance
select  Major_instrument(s) from table where Duration = 4:32
select COUNT Music_genre/style from table where Lyrics_theme/style = Detective_story
select  Playoffs from table where League = USL_Pro_Select_League
select COUNT Division from table where Open_Cup = 1st_Round
select  Team from table where Series = Formula_Renault_2.0_NEC
select COUNT Poles from table where Team = Arden_International
select COUNT Wins from table where Series = GP2_Series
select COUNT Podiums from table where Season = 2010
select  Podiums from table where Points = 144
"select COUNT Writer from table where US_air_date = September_25,_1993"
select COUNT Villains from table where No. = 25
"select MAX Year from table where Regular_Season = 4th,_Northwest"
"select COUNT Playoffs from table where Regular_Season = 6th,_Southwest"
select MAX Division from table
"select  League from table where Regular_Season = 2nd,_Northwest"
select  Regular_Season from table where Year = 2011
select COUNT Title from table where # = 11
select COUNT No. from table where Villains = Mrs._Briar
select COUNT No. from table where # = 8
"select COUNT # from table where Title = ""The_Tale_of_the_Room_for_Rent"""
select  Title from table where Storyteller = Kiki
"select  Storyteller from table where Title = ""The_Tale_of_the_Jagged_Sign"""
select  Writer from table where # = 3
"select  Villains from table where Title = ""The_Tale_of_The_Forever_Game"""
"select COUNT Villains from table where Title = ""The_Tale_of_The_Virtual_Pets"""
select  Villains from table where Storyteller = Megan
select MAX # from table where Writer = Allison_Lea_Bingeman
select  Species from table where Petal_width = 2.0
select  Sepal_width from table where Species = I.virginica
select COUNT Species from table where Sepal_width = 3.4
select  Sepal_length from table where Sepal_width = 2.8
select  Sepal_width from table where Sepal_length = 6.5
select  Sepal_length from table where Sepal_width = 2.9
select COUNT Director from table where # = 1
select  Director from table where Writer = Scott_Peters
select  Villains from table where # = 7
select COUNT Writer from table where # = 1
select  US_air_date from table where Writer = Jim_Morris
select  Fastest_Lap from table where Name = Datsun_Twin_200
select  Fastest_Lap from table where Name = Datsun_Twin_200
select  Report from table where Name = True_Value_500
select  Fastest_Lap from table where Winning_driver = Johnny_Rutherford
select COUNT Report from table where Pole_Position = Al_Unser
select  Country from table where Year_current_Scouting_organization_joined_WOSM = 1930
select  Admits_boys/girls from table where Country = Venezuela
select  Name_of_member_organization from table where Year_member_organization_was_founded = 1972
select  Admits_boys/girls from table where Name_of_member_organization = The_Scout_Association_of_Hong_Kong
select  Admits_boys/girls from table where Year_member_organization_was_founded = 1912
select MAX Model from table where Introduction = May_1999
select  Print_resolution_(DPI)_Resolution_is_given_in_dots_per_inch_(DPI) from table where Introduction = December_2002
select  Maximum_memory from table where Discontinued = November_2001
select  Main_presenters from table where Local_title = La_Granja
select  Main_presenters from table where Region/country = Bulgaria
select COUNT Winners from table where Local_title = Farma
select MAX Cup_Goals from table where Season = 1911-12
select  League_Apps from table where Season = 1923-24
select  Team from table where Season = 1911-12
select MIN Attendance from table where Score = 10.16_(76)_–_9.22_(76)
select  Premier from table where Season = 1970
select  Runner-up from table where Premier = Richmond
select MIN Attendance from table where Score = 8.16_(64)_–_8.12_(60)
select COUNT Milepost from table where Street_Names = Anne_Street
select  Street_Names from table where Milepost = 12.2
select  Location from table where Roads_Intersected = Route_24
select  Location from table where Milepost = 12.8
select MIN 2001-02 from table where Commodity = Wool
select  Operational_owner(s) from table where Build_date = April_1892
select  Disposition from table where Operational_owner(s) = Colorado_and_Southern_Railway_#9
"select  Wheel_arrangement_(_Whyte_notation_) from table where Disposition = Riverdale,_Georgia"
select  Build_date from table where Serial_number = 2053
select COUNT Wheel_arrangement_(_Whyte_notation_) from table where Operational_owner(s) = Texas_and_New_Orleans_Railroad_#319
select  Institution from table where Men’s_Nickname = Blazers
select  Joined from table where Women’s_Nickname = Wolfpack
select  Left from table where Women’s_Nickname = Lady_Pilots
select  Women’s_Nickname from table where Enrollment = 1500
"select  Current_Conference from table where Location = Jackson,_Mississippi"
select  Men’s_Nickname from table where Women’s_Nickname = Lady_Wildcats
"select  Mens_Nickname from table where Location = Jacksonville,_Florida"
select MAX Enrollment from table where Founded = 1866
"select MIN Founded from table where Location = Nashville,_Tennessee"
select  Joined from table where Institution = Tougaloo_College
select  Date_of_vacancy from table where Date_of_appointment = 28_November_2007
select  Date_of_appointment from table where Date_of_vacancy = 21_December_2007
select  Replaced_by from table where Team = Wigan_Athletic
select  Date_of_vacancy from table where Team = Manchester_City
select  Date_of_appointment from table where Replaced_by = Roy_Hodgson
select  Replaced_by from table where Position_in_table = Pre-season
select COUNT Play-off from table where Points = 813.5
select  Play-off from table where Points = 860.5
select  Score from table where Record = 6-9
select  Type from table where Institution = Point_Park_University
select MAX Founded from table where Type = Private
select  Type from table where Institution = Point_Park_University
select COUNT Founded from table where Institution = Carlow_University_1
"select  Written_by from table where Title = ""Black"""
"select  Written_by from table where Title = ""Solo"""
select  Original_air_date from table where No._in_season = 9
"select  Title from table where Written_by = Denis_Leary,_Peter_Tolan_and_Evan_Reilly"
"select COUNT Directed_by from table where Title = ""Voicemail"""
select  Dates_active from table where Name = Kamba
select  Pressure from table where Deaths = 95km/h_(60mph)
select  Dates_active from table where Deaths = 185km/h_(115mph)
select  Damage_(USD) from table where Pressure = 1003hPa_(29.62inHg)
select  Average from table where High_Score = 120
select  Player from table where 50 = 2
select  Player from table where Inns = 21
select  General_election from table where Result = PQ_majority
select MIN #_of_candidates from table where #_of_seats_won = 80
select COUNT #_of_seats_won from table where #_of_candidates = 125
select MAX Week from table
select COUNT Attendance from table where Opponent = Indianapolis_Colts
"select  Record from table where Date = December_16,_1985"
select COUNT Result from table where Record = 0-4
"select COUNT Week from table where Date = October_11,_1969"
"select COUNT Week from table where Date = November_9,_1969"
select COUNT Record from table where Stadium = War_Memorial_Stadium
"select MIN Attendance from table where Date = December_7,_1969"
select MAX Week from table where Stadium = Memorial_Stadium
select  Stadium from table where Week = 5
select  Probability_1st_player_wins from table where Probability_of_a_draw = 8.28%
select  2nd_players_choice from table where 1st_players_choice = RB_B
select  Probability_2nd_player_wins from table where 2nd_players_choice = R_RB
select  Probability_1st_player_wins from table where Probability_2nd_player_wins = 80.11%
select  Probability_2nd_player_wins from table where 1st_players_choice = BB_R
select  Probability_1st_player_wins from table where Probability_2nd_player_wins = 88.29%
select  NFL_Team from table where Player = Thane_Gash
select MAX Pick_# from table where Player = Anthony_Blaylock
select  NFL_Team from table where Player = Clifford_Charlton
select  Position from table where Player = Anthony_Blaylock
select MIN Pick_# from table where Position = Defensive_Tackle
select  Province from table where Density = 971.4
"select MIN GDP_per_cap._(2003,_in_€) from table where Province = Friesland"
select MAX Area_(km²) from table where Density = 331.4
"select  Province from table where GDP_(2003,_PPS_in_mil._€_) = 38355"
"select  Population_(2004_estimate) from table where GDP_(2003,_PPS_in_mil._€_) = 18496"
"select  Title from table where Original_air_date = May15,2008"
select MAX No._in_season from table
select  Directed_by from table where U.S._viewers_(million) = 12.90
"select MIN #_of_Ep from table where Region_2 = May_26,_2008"
select  Region_2 from table where DVD_Name = Season_Six
select MIN #_of_Ep from table
"select  DVD_Name from table where Region_2 = August_22,_2010"
select COUNT Points from table where Season = 2005
select  Points from table where Team_Name = DAMS
select COUNT Position from table where Season = 2009
select MIN Poles from table
select  Series from table where Points = 62
select COUNT Points from table where Position = 10th
select COUNT Report from table where Date = October_16
select  Report from table where Race_Name = Long_Beach_Grand_Prix
select  Report from table where Circuit = Nazareth_Speedway
select  Race_Name from table where Winning_team = Newman/Haas_Racing
select  City/Location from table where Circuit = Meadowlands_Sports_Complex
select  Literacy_(%) from table where Growth_(1991–2001) = 103.1%
select MIN Sex_ratio_(rural) from table
select MIN Sex_ratio_(child) from table where Work_participation_(%) = 31.3%
select  Population_% from table where Sex_ratio_(rural) = 953
"select  Original_air_date from table where Title = ""Felonious_Monk"""
select  Title from table where Directed_by = Peter_Markle
"select COUNT Directed_by from table where Title = ""Identity_Crisis"""
select  Lap-by-lap from table where Year = 2011
select  Network from table where Lap-by-lap = Marty_Reid
select COUNT Pre-race_analyst from table where Lap-by-lap = Allen_Bestwick
select MAX No._in_season from table
"select  Original_air_date from table where Title = ""Lucky_Strike"""
"select  Written_by from table where Title = ""One_Hit_Wonder"""
select  Original_air_date from table where No._in_series = 63
select COUNT Title from table where U.S._viewers_(millions) = 26.53
select  U.S._viewers_(millions) from table where Directed_by = Matt_Earl_Beesley
select  Written_by from table where No._in_series = 94
select  No._in_series from table where No._in_season = 10
"select  No._in_season from table where Title = ""Crow's_Feet"""
select  Original_air_date from table where No._in_series = 113
select COUNT Title from table where No._in_series = 113
select MAX No._in_season from table where Written_by = Marlene_Meyer
select  Original_air_date from table where No._in_season = 23
select  Circuit from table where Date = October_4
select  Report from table where Pole_position = Michael_Andretti
select COUNT Rnd from table where Race_Name = Bosch_Spark_Plug_Grand_Prix
select  Rnd from table where Date = August_9
select COUNT Date from table where Circuit = Michigan_International_Speedway
select COUNT #_of_Bids from table where Conference = Sun_Belt
select  Round_of_32 from table where Conference = Conference_USA
select  Record from table where Round_of_32 = 0
select COUNT #_of_Bids from table where Elite_Eight > 1.0
select  Directed_by from table where Production_code = 7AFF03
select  Title from table where U.S._viewers_(millions) = 10.34
select  Position from table where Races = 6
select  Points from table where Series = British_Formula_Three
select  Races from table where Season = 2009
select  Season from table where Team_Name = ART_Grand_Prix
select  Season from table where Points = 9
select MAX Wins from table where Series = Japanese_Formula_Three
select  Test-taker from table where # = 4
select MIN # from table where Air_Date = 18_April_2007
select  Test-taker from table where Challenge = Night_Driving
select COUNT Director from table where Film_title_used_in_nomination = Course_Completed
select  Director from table where Original_title = El_nido
select  Director from table where Original_title = Dulcinea
select  Village_(Slovenian) from table where Percent_of_Slovenes_1951 = 65.9%
select  Village_(Slovenian) from table where Percent_of_Slovenes_1991 = 16.7%
select COUNT Village_(German) from table where Percent_of_Slovenes_1991 = 21.7%
select  Percent_of_Slovenes_1991 from table where Village_(Slovenian) = Čahorče
select  Village_(Slovenian) from table where Village_(German) = St.Margarethen
select  High_points from table where Date = December_20
select  High_points from table where Date = December_23
select  Pick_# from table where Position = DE
select  Player from table where College = Saint_Mary's
select  Position from table where CFL_Team = Winnipeg_Blue_Bombers
select  Player from table where College = Laval
select  College from table where CFL_Team = Edmonton_Eskimos_(via_Calgary)
select  CFL_Team from table where College = St._Francis_Xavier
select  Player from table where CFL_Team = Montreal_Alouettes
select MIN Pick_# from table where CFL_Team = Toronto_Argonauts
select  Pick_# from table where Position = CB
select MAX Pick_# from table where College = New_Mexico
select  Player from table where College = Ohio_State
select MIN Introduced from table where Region = Departmental
select MIN Introduced from table
select  CFL_Team from table where Position = OL
select  College from table where CFL_Team = Saskatchewan_Roughriders
select  Position from table where CFL_Team = Hamilton_Tiger-Cats_(via_Ottawa)
select MIN Pick_# from table
select MAX No._in_season from table where Production_code = E4423
select MAX No._in_season from table where U.S._viewers_(millions) = 14.37
"select  Directed_by from table where Title = ""Escape"""
"select COUNT Season from table where Season_finale = May_26,_2010"
"select  Episodes from table where Season_premiere = September_23,_2009"
select  Season_finale from table where Season = 4
select  Season_premiere from table where Rank = #21
"select  TV_season from table where Season_premiere = September_26,_2007"
select  Max_processors from table where Max_memory = 256_GB
select  Max_memory from table where Model = T5120
select MIN RU from table
"select  GA_Date from table where Processor_frequency = 1.0,_1.2,_1.4GHz"
select  GA_Date from table where Model = T5120
select  Sport from table where League = La_Liga
select MIN Total_attendance from table where Sport = Association_football
select MIN Average_attendance from table where Season = 2013
select COUNT Total_attendance from table where Season = 2010
select  Director from table where Film_title_used_in_nomination = Young_Törless
select  Original_title from table where Film_title_used_in_nomination = A_Woman_in_Flames
select  Year_[e_]_(Ceremony) from table where Film_title_used_in_nomination = The_Enigma_of_Kaspar_Hauser
select  Director from table where Original_title = o.k.
select  Division from table where Playoffs = Division_Semifinals
"select  No._in_series from table where Title = ""Say_Uncle"""
select  Title from table where Written_by = David_Mamet
select  Finale from table where Chinese_title = 潮爆大狀
select  Finale from table where Chinese_title = 潮爆大狀
select  HK_viewers from table where Premiere = 34
select COUNT Peak from table where Chinese_title = 潮爆大狀
select  Director from table where Production_code = 2393059
"select COUNT Writer(s) from table where Title = ""Michael's_Game"""
"select  Original_air_date from table where Title = ""Duet_for_One"""
select  Title from table where U.S._viewers_(millions) = 16.38
select  Production_code from table where Written_by = José_Molina
"select  Original_air_date from table where Title = ""Quarry"""
select  Title from table where Directed_by = Jean_de_Segonzac
select  Original_air_date from table where Production_code = 2394087
"select  Writer(s) from table where Title = ""Boxing_Sydney"""
"select  Production_code from table where Title = ""All_About_Brooke"""
select  Writer(s) from table where Production_code = 2394084
select COUNT Title from table where Production_code = 2395113A
"select MAX No._in_series from table where Title = ""Melrose_Unglued"""
select  Writer(s) from table where Production_code = 2395114
"select  Director from table where Title = ""Full_Metal_Betsy"""
select  No._in_season from table where Production_code = 2395118
select  Writer(s) from table where Production_code = 2395096
select  Detectable_by: from table where Radial_velocity_(m/s) = 0.089
select  Orbital_Period from table where Semimajor_Axis_(_AU_) = 5.20
select  Detectable_by: from table where Planet = Jupiter
select  Planet from table where Orbital_Period = 11.86_years
select  Director from table where Production_code = 2398204
"select  Original_air_date from table where Title = ""Unpleasantville"""
select  Pick_# from table where Player = Alexis_Bwenge
select  Player from table where Pick_# = 2
select  Player from table where College = Saskatchewan
select MIN Pick_# from table where College = McMaster
select MIN No._in_season from table
"select  Original_air_date from table where Title = ""The_Doctor_Is_In..._Deep"""
"select COUNT No._in_series from table where Title = ""Coop_de_Grace"""
select MAX No._in_season from table where Director = Chip_Chalmers
select  Player_name from table where College = Michigan_State
select  Player_name from table where College = Oklahoma
select  Position from table where Player_name = Colt_Brennan
select  Height from table where Weight = 320
select COUNT College from table where Position = DB
select MAX Pick_# from table where CFL_Team = Calgary_Stampeders
select COUNT CFL_Team from table where College = York
select  CFL_Team from table where College = Simon_Fraser
select  Player from table where Pick_# = 27
select COUNT Pick_# from table where Player = Brett_Ralph
select  College from table where Player = Lenard_Semajuste
select MAX Pick_# from table where CFL_Team = Saskatchewan_Roughriders
select COUNT Pick_# from table where Position = FB
select COUNT Player from table where College = Adams_State
select  CFL_Team from table where College = Northwood
select  College from table where Player = Craig_Zimmer
select  Pick_# from table where College = Regina
select  Player from table where Position = LB
select  CFL_Team from table where Position = OL
select COUNT Position from table where Pick_# = 43
select  CFL_Team from table where Player = Ryan_Folk
select  Release_date from table where Reference = KIDS-270
select  Japanese_title from table where Romaji_title = Da.i.su.ki
select  Japanese_title from table where Reference = KIDS-430
select  Reference from table where Romaji_title = Heartbreak_Sniper
select COUNT Oricon from table where Japanese_title = 愛のバカ
select COUNT Romaji_title from table where Japanese_title = Mi-Chemin
select  Partial_thromboplastin_time from table where Condition = Factor_X_deficiency_as_seen_in_amyloid_purpura
select COUNT Condition from table where Prothrombin_time = Unaffected
select  Bleeding_time from table where Condition = Factor_X_deficiency_as_seen_in_amyloid_purpura
select  Condition from table where Partial_thromboplastin_time = Prolonged
